Wed Jun 24 00:00:00 +0000 2009
	ID_DOES_NOT_EXIST	bárcenas y merino	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q1237509	bárcenas y	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	juanmarketing	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	añadido a	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q13220262	bárcenas	Rolando T. Barcenas	statement
Wed Jun 24 10:00:00 +0000 2009
	Q83354136	gürtel	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	está en amazon	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	que le quieren	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http twurl.nl pbis6l	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	el libro ya	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	libro ya está	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	libro ya	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	pbis6l	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	twurl.nl pbis6l	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	gürtel http bit.ly	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	gürtel http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	le quieren	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	en amazon http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	pk2upv	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q1047766	caso gürtel	Caso Gurtel Operación Gürtel Trama Gürtel Operacion Gurtel Trama Gurtel Gürtel Gurtel Operacion Gürtel Operación Gurtel	statement
	ID_DOES_NOT_EXIST	en amazon	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	amazon http twurl.nl	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	acudir	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http bit.ly holjs	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	electronic repair guide	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	electronic repair	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q105031355	holjs	ID_HAS_NO_SYNONYMS	statement
	Q97627100	la vía	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	bit.ly holjs	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 11:00:00 +0000 2009
	ID_DOES_NOT_EXIST	vdspain	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q31207	prestación	atención médica asistencia médica atención sanitaria prestaciones sanitarias atencion medica asistencia medica atencion sanitaria	statement
	ID_DOES_NOT_EXIST	ssannddra jaja	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	pos editado	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http www.gaspacho.com.mx	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	www.gaspacho.com.mx	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	www.gaspacho.com.mx p	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http www.gaspacho.com.mx p	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	editado en el	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	pos editado en	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	editado en	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ssannddra	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	sblanco	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q303755	príncipe de asturias	Portaaviones Príncipe de Asturias Principe de Asturias Portaaviones Principe de Asturias	statement
	ID_DOES_NOT_EXIST	me mola	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	editado	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 12:00:00 +0000 2009
	ID_DOES_NOT_EXIST	acuerdo para que	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	tboei	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	tangersoto	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http rubyurl.com	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	rubyurl.com	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	soloingles	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	a un acuerdo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	que haya un	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	un acuerdo para	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	the hacker philosopher	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	lamo the	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	hacker philosopher	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	lamo the hacker	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	a adrian lamo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q527339	a adrian	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	después http bit.ly	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	adrian lamo the	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q373385	adrian lamo	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	tu santo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	haya un	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q5657132	acuerdo para	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q30002251	comunica	Revista Comunicar	statement
	Q1968	fórmula 1	Campeonato Mundial de Fórmula 1 F1 Fórmula Uno	statement
	ID_DOES_NOT_EXIST	después http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	un acuerdo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q976981	fórmula	fórmula matemática expresión matemática	ID_HAS_NO_TYPE
	Q115246239	buenos dias	ID_HAS_NO_SYNONYMS	statement
Wed Jun 24 13:00:00 +0000 2009
	Q1486	buenos	Baires Ciudad Autónoma de Buenos Aires CABA Ciudad de Buenos Aires Ciudad Autonoma de Buenos Aires	statement
	ID_DOES_NOT_EXIST	danilaronza	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	para desayunar	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q115246239	buenos dias	ID_HAS_NO_SYNONYMS	statement
	Q34201	dias	Zeus Cronida Zeús Zeus Cronion Zeus Eleuterio Zéus Cronion Zeus pater Zéus Cronión Zeus Cronión	statement
	ID_DOES_NOT_EXIST	de entrar a	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q3825435	buen	Odon de Buen y del Cos Odon de Buen Odón de Buen y del Cos	statement
	Q34201	días	Zeus Cronida Zeús Zeus Cronion Zeus Eleuterio Zéus Cronion Zeus pater Zéus Cronión Zeus Cronión	statement
	ID_DOES_NOT_EXIST	rougite	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ahora infomerciales prox	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ahora infomerciales	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	infomerciales prox	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	necatpace	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q1662452	infomerciales	Infomerciales Infocomercial Teletienda Informercial	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	se podía	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 14:00:00 +0000 2009
	Q1486	buenos	Baires Ciudad Autónoma de Buenos Aires CABA Ciudad de Buenos Aires Ciudad Autonoma de Buenos Aires	statement
	ID_DOES_NOT_EXIST	rqgb	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q34201	dias	Zeus Cronida Zeús Zeus Cronion Zeus Eleuterio Zéus Cronion Zeus pater Zéus Cronión Zeus Cronión	statement
	Q115246239	buenos dias	ID_HAS_NO_SYNONYMS	statement
Wed Jun 24 15:00:00 +0000 2009
	ID_DOES_NOT_EXIST	en slqh	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	sottovocecp	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	xdd la fia	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	de mortadelo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	en desplegado	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q5861941	filemón	Filemon	statement
	ID_DOES_NOT_EXIST	y filemón dani	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q2704964	mortadelo y filemón	Mortadelo y Filemón misión salvar la tierra Mortadelo y Filemon. Misión: salvar la Tierra Mortadelo y Filemón Misión: salvar la Tierra Mortadelo y Filemon Mision: Salvar la Tierra Mortadelo y Filemon. Mision: salvar la Tierra Mortadelo y Filemon Misión: salvar la Tierra Mortadelo y Filemon Mision salvar la Tierra	statement
	ID_DOES_NOT_EXIST	arremete contra carmen	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ella mintió	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	fota parecen organizaciones	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	mateo en slqh	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	desplegado http bit.ly	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	filemón dani mateo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	mateo en	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	tdrlx	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	desplegado http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	aristegui en desplegado	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http bit.ly tdrlx	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	bit.ly tdrlx	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	bueno xdd la	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	filemón dani	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	organizaciones de mortadelo	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	la fota parecen	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	_mikel	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q2704964	mortadelo y	Mortadelo y Filemón misión salvar la tierra Mortadelo y Filemon. Misión: salvar la Tierra Mortadelo y Filemón Misión: salvar la Tierra Mortadelo y Filemon Mision: Salvar la Tierra Mortadelo y Filemon. Mision: salvar la Tierra Mortadelo y Filemon Misión: salvar la Tierra Mortadelo y Filemon Mision salvar la Tierra	statement
	ID_DOES_NOT_EXIST	http bit.ly ghr36	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	dice hoy vi	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	en desplegado http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	parecen organizaciones de	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ghr36	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	y filemón	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	españa la junta	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	fota parecen	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	bit.ly ghr36	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	televisa arremete contra	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	parecen organizaciones	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ella mintió http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	un narco y	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	televisa arremete	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	de mortadelo y	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	qué bueno xdd	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	dani mateo en	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	junio 24	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q67221772	a garzón	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	narco y	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	xdd la	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q217651	húmedo	Humedad ambiental Humedad relativa Grado de humedad Húmedo Relente Húmido Humido Humedo	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	bueno xdd	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	con 300	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 16:00:00 +0000 2009
	ID_DOES_NOT_EXIST	angiecarter	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	sino porque es	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	chávez debe odiar	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	odiar twitter	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	porque es imposible	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	no poque es	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q1721681	imperialista	Tropas Imperiales Imperialistas	statement
	ID_DOES_NOT_EXIST	debe odiar	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	chávez debe	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	poque es imperialista	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	poque es	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	discurso de 140	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	debe odiar twitter	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	hacer un discurso	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	twitter no poque	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	es imperialista sino	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	imperialista sino	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	no poque	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	es imperialista	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	imperialista sino porque	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	odiar twitter no	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	es imposible hacer	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	un discurso de	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	imposible hacer un	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	prensa negra	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	a 3,81	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	chiguirebipolar chávez	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	registra la mayor	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	crece casi	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	3,81	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	registra la	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	diario jornada la	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	el dólar cotiza	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	chiguirebipolar chávez debe	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	mvwe8r	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	dólar cotiza a	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	tinyurl.com mvwe8r	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	3,81 diario jornada	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q5805300	diario jornada	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	la bolsa crece	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	dólar cotiza	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	casi 4 y	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	4 y el	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	3,81 diario	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http tinyurl.com mvwe8r	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	bolsa crece	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	crece casi 4	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	cotiza a 3,81	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	cotiza a http	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	bolsa crece casi	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 17:00:00 +0000 2009
	ID_DOES_NOT_EXIST	is the venezuelan	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q15987784	the venezuelan	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	candybitchie	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q66476563	personal el	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	cleodla	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	us venezuela to	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	será un servicio	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	servicio de pago	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	venta ni será	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ni será	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	venta ni	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	la venta ni	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	ni será un	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 18:00:00 +0000 2009
	Q15987784	the venezuelan	ID_HAS_NO_SYNONYMS	statement
	Q1033339	venezuelan	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	is the venezuelan	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q75488338	españa	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	españa vs usa	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	españa vs	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	granjas empieza a	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	en granjas empieza	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q2976153	adrian_jesus	Adrian Bastia Adrian Bastía Adrián Bastia	statement
	ID_DOES_NOT_EXIST	de antibióticos en	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	las superbacterias de	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q5697077	antibióticos	Antibioticos S.A.	ID_HAS_NO_TYPE
	Q20213798	granjas	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	las superbacterias	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	granja el uso	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http tinyurl.com mmhfga	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q91909064	antibióticos en	ID_HAS_NO_SYNONYMS	statement
	Q58347617	uso de antibióticos	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	llegan las superbacterias	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	de granja	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	tinyurl.com mmhfga	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	de antibióticos	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	en granjas	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	antibióticos en granjas	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q17605973	granja el	Granja el Pas	statement
	ID_DOES_NOT_EXIST	granjas empieza	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	superbacterias de granja	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	superbacterias de	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	mmhfga	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	de granja el	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q380775	superbacterias	Resistencia antibiótica Resistencia a antibioticos Resistencia a los antibióticos Resistencia antibiotica Resistencia a los antibioticos	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	daleformat	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	empieza a crear	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q100295517	fuerte el	el Cóndor Fuerte El Cóndor	statement
	ID_DOES_NOT_EXIST	las telas	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q76540892	el partido	El Partidor (Bañeres)	statement
	ID_DOES_NOT_EXIST	formerwest	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
Wed Jun 24 19:00:00 +0000 2009
	Q75488338	españa	ID_HAS_NO_SYNONYMS	statement
	Q15987784	the venezuelan	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	is the venezuelan	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	Q1033339	venezuelan	ID_HAS_NO_SYNONYMS	statement
	ID_DOES_NOT_EXIST	vamos españa	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
	ID_DOES_NOT_EXIST	http www.cuentamelo.com.ve s	ID_HAS_NO_SYNONYMS	ID_HAS_NO_TYPE
